0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,angle,yarnwidth,yarnheight,space,epoxy_e,epoxy_v,yield_strength_1,plastic_strain_1,yield_strength_2,plastic_strain_2,fibre_density (kg/m^3),fibre_lineardensity (kg/m),fibre_e1,fibre_e2,fibre_e3,fibre_g12,fibre_g23,fibre_g13,fibre_v1,fibre_v2,fibre_v3,S_0,E_0,S_1,E_1,S_2,E_2,S_3,E_3,S_4,E_4,S_5,E_5,S_6,E_6,S_7,E_7,S_8,E_8,S_9,E_9,S_10,E_10,S_11,E_11,S_12,E_12,S_13,E_13,S_14,E_14,S_15,E_15,S_16,E_16,S_17,E_17,S_18,E_18,S_19,E_19,S_20,E_20
1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,45,0.362633728,0.252901479,0.89723704,20000,0.4,3,0,600,0.3,2550,0.000183675,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,942196.81,2.48E-05,1884393.61,4.96E-05,2826588.15,7.44E-05,3741459.2,9.92E-05,4479832.94,0.000124,5059749.1,0.0001489,5579050.17,0.0001737,6075346.25,0.0001985,6562117.49,0.0002233,7044075.03,0.0002481,7522985.49,0.0002729,7999725.37,0.0002977,8474790.42,0.0003225,8948525.14,0.0003473,9421162.38,0.0003721,9892873.83,0.0003969,10363801.12,0.0004218,10834060.98,0.0004466,11303738.39,0.0004714,11772904.75,0.0004962
0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,45,0.628392274,0.101999571,1.572978702,20000,0.4,3,0,600,0.3,2550,0.000128369,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,968596.25,2.50E-05,1937192.5,4.99E-05,2905788.85,7.49E-05,3873413.81,9.98E-05,4706876.09,0.0001248,5346302.14,0.0001497,5942293.14,0.0001747,6521061.16,0.0001996,7090692.63,0.0002246,7655014.22,0.0002495,8216017.58,0.0002745,8774595.37,0.0002994,9331324.53,0.0003244,9886596.12,0.0003493,10440692.17,0.0003743,10993781.79,0.0003992,11546027.62,0.0004242,12097569.1,0.0004491,12648523.22,0.0004741,13198970.91,0.000499
1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,45,0.259197006,0.223074951,0.658464721,20000,0.4,3,0,600,0.3,2550,0.000115801,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,934652.42,2.49E-05,1869304.83,4.98E-05,2803953.97,7.47E-05,3705016.98,9.96E-05,4422410.79,0.0001245,4979515.06,0.0001495,5475722.29,0.0001744,5951418.99,0.0001993,6417722.34,0.0002242,6878997.29,0.0002491,7337142.3,0.000274,7793132.39,0.0002989,8247520.32,0.0003238,8700606.73,0.0003487,9152629.68,0.0003736,9603761.62,0.0003986,10054147.83,0.0004235,10503892.48,0.0004484,10953084.83,0.0004733,11401790.53,0.0004982
0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,45,0.811576616,0.277409149,1.818791184,20000,0.4,3,0,600,0.3,2550,0.0004509,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,993087.93,2.48E-05,1986175.86,4.96E-05,2979263.85,7.44E-05,3959892.47,9.92E-05,4778088.29,0.000124,5434200.42,0.0001488,6044760.45,0.0001736,6637189.62,0.0001984,7220297.8,0.0002232,7798020.29,0.000248,8372480.17,0.0002728,8944690.58,0.0002976,9515246.75,0.0003224,10084567.6,0.0003472,10652882.46,0.000372,11220367.64,0.0003968,11787149.55,0.0004216,12353340.3,0.0004464,12919027.54,0.0004712,13484280.58,0.000496
0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,45,0.702758232,0.369058006,1.668131155,20000,0.4,3,0,600,0.3,2550,0.000519434,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,968340.44,2.49E-05,1936680.87,4.99E-05,2905021.2,7.48E-05,3847951.04,9.97E-05,4609062.99,0.0001247,5216780.17,0.0001496,5770649.13,0.0001745,6303744.3,0.0001995,6827376.03,0.0002244,7346107.3,0.0002493,7861730.73,0.0002743,8375141.37,0.0002992,8886889.71,0.0003241,9397345.79,0.0003491,9906753.54,0.000374,10415290.04,0.0003989,10923105.65,0.0004239,11430293.09,0.0004488,11936935.9,0.0004737,12443105.08,0.0004987
1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,45,0.636549565,0.372841549,1.690159442,20000,0.4,3,0,600,0.3,2550,0.000475321,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,915413.82,2.50E-05,1830827.64,4.99E-05,2746241.35,7.49E-05,3639849.31,9.98E-05,4344786.56,0.0001248,4892135.82,0.0001497,5374487.06,0.0001747,5835243.7,0.0001996,6286196,0.0002246,6731893.17,0.0002495,7174326.04,0.0002745,7614435.95,0.0002995,8052792.93,0.0003244,8489737.28,0.0003494,8925527.69,0.0003743,9360355.14,0.0003993,9794369.78,0.0004242,10227685.85,0.0004492,10660397.21,0.0004741,11092580.57,0.0004991
0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,45,0.946679016,0.235161244,2.502624251,20000,0.4,3,0,600,0.3,2550,0.00044586,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,927018.47,2.48E-05,1854036.95,4.96E-05,2781055.42,7.44E-05,3705843.48,9.92E-05,4475379.08,0.0001241,5044935.46,0.0001489,5566122.54,0.0001737,6068990.48,0.0001985,6562419.88,0.0002233,7050190.88,0.0002481,7534013.53,0.0002729,8014940.79,0.0002977,8493673.89,0.0003225,8970670.72,0.0003474,9446275.56,0.0003722,9920737.44,0.000397,10394240.75,0.0004218,10866927.03,0.0004466,11338911.64,0.0004714,11810291.57,0.0004962
0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,45,0.95481358,0.238013641,2.120619256,20000,0.4,3,0,600,0.3,2550,0.000455146,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1004475,2.49E-05,2008950.01,4.97E-05,3013425.01,7.46E-05,4006269.65,9.94E-05,4830518.59,0.0001243,5497395.41,0.0001492,6119810.41,0.000174,6723136.43,0.0001989,7317221.33,0.0002237,7905741.19,0.0002486,8490619.1,0.0002735,9072951.37,0.0002983,9653357.99,0.0003232,10232292.34,0.0003481,10810058.05,0.0003729,11386873.16,0.0003978,11962899.67,0.0004226,12538262.89,0.0004475,13113064.72,0.0004724,13687384.63,0.0004972
1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,45,0.795231344,0.191663761,2.041550635,20000,0.4,3,0,600,0.3,2550,0.000305256,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,946494.35,2.50E-05,1892988.7,4.99E-05,2839482.96,7.49E-05,3783275.6,9.99E-05,4572096.25,0.0001248,5170190.73,0.0001498,5720888.29,0.0001747,6252990,0.0001997,6775634.95,0.0002247,7292853.95,0.0002496,7806463.99,0.0002746,8317411.33,0.0002996,8826276.88,0.0003245,9333493.69,0.0003495,9839416.6,0.0003744,10344284.16,0.0003994,10848264.6,0.0004244,11351493.27,0.0004493,11854088.47,0.0004743,12356136.94,0.0004993
1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,45,0.277912058,0.131781646,0.615729814,20000,0.4,3,0,600,0.3,2550,7.33E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,988308.68,2.47E-05,1976617.36,4.95E-05,2964876.32,7.42E-05,3915248.76,9.89E-05,4673786.95,0.0001237,5290265.51,0.0001484,5858881.87,0.0001731,6409083.38,0.0001979,6949552.42,0.0002226,7484251.3,0.0002474,8015252.07,0.0002721,8543688.41,0.0002968,9070219.46,0.0003216,9595278.55,0.0003463,10119178.62,0.000371,10642135.16,0.0003958,11164310.55,0.0004205,11685822.07,0.0004452,12206762.39,0.00047,12727205.99,0.0004947
1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,45,0.436497996,0.152566796,1.08763315,20000,0.4,3,0,600,0.3,2550,0.000133374,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,947304.68,2.48E-05,1894609.35,4.96E-05,2841913.93,7.43E-05,3780775.51,9.91E-05,4555072.46,0.0001239,5154708.2,0.0001487,5702630.29,0.0001734,6230497.9,0.0001982,6748638.9,0.000223,7261372.29,0.0002478,7770759.4,0.0002725,8277744.69,0.0002973,8782912.33,0.0003221,9286636.55,0.0003469,9789188.53,0.0003716,10290793.72,0.0003964,10791607.08,0.0004212,11291746.38,0.000446,11791317,0.0004707,12290400.27,0.0004955
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,45,0.936782803,0.224023584,2.454227101,20000,0.4,3,0,600,0.3,2550,0.000420303,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,936597.97,2.48E-05,1873195.94,4.96E-05,2809794.09,7.45E-05,3744576.84,9.93E-05,4540345.04,0.0001241,5133978.55,0.0001489,5681614.89,0.0001738,6209907.75,0.0001986,6728662.39,0.0002234,7242269.81,0.0002482,7752320.57,0.0002731,8259888.91,0.0002979,8765567.38,0.0003227,9269738.07,0.0003475,9772704.96,0.0003723,10274703.77,0.0003972,10775894.44,0.000422,11276400.43,0.0004468,11776320.89,0.0004716,12275728.78,0.0004965
0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45,0.82930436,0.147889019,1.937304759,20000,0.4,3,0,600,0.3,2550,0.000245629,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,989533.18,2.48E-05,1979066.35,4.96E-05,2968599.53,7.44E-05,3952936.82,9.92E-05,4773009.99,0.000124,5420845.93,0.0001488,6025424.91,0.0001736,6611536.73,0.0001984,7187132.03,0.0002232,7756461.68,0.0002479,8321387.01,0.0002727,8882981.84,0.0002975,9442015.31,0.0003223,9999032.17,0.0003471,10554416.54,0.0003719,11108482.53,0.0003967,11661454.51,0.0004215,12213518.25,0.0004463,12764809.28,0.0004711,13315436.18,0.0004959
0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,45,0.626709008,0.202683235,1.503281065,20000,0.4,3,0,600,0.3,2550,0.000254398,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,969316.54,2.49E-05,1938633.08,4.99E-05,2907949.72,7.48E-05,3861006.19,9.98E-05,4624632.08,0.0001247,5228224.22,0.0001496,5784868.17,0.0001746,6323319.61,0.0001995,6851996.5,0.0002245,7374762.68,0.0002494,7893730.43,0.0002743,8409991.78,0.0002993,8924235.34,0.0003242,9436870.42,0.0003491,9948210.11,0.0003741,10458494.07,0.000399,10967906.27,0.000424,11476590.18,0.0004489,11984650.45,0.0004738,12492170.61,0.0004988
1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,45,0.439855268,0.258786737,1.072225049,20000,0.4,3,0,600,0.3,2550,0.000227972,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,938758.99,2.46E-05,1877517.97,4.92E-05,2816276.2,7.38E-05,3734163.2,9.83E-05,4481373.18,0.0001229,5068697.89,0.0001475,5594185.56,0.0001721,6098001.7,0.0001967,6592294.93,0.0002213,7081394.18,0.0002458,7567200.99,0.0002704,8050732.36,0.000295,8532568.39,0.0003196,9013049.63,0.0003442,9492439.25,0.0003688,9970916.11,0.0003934,10448621.05,0.0004179,10925668.98,0.0004425,11402147.94,0.0004671,11878124.65,0.0004917
1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,45,0.210969629,0.200870355,0.535405303,20000,0.4,3,0,600,0.3,2550,8.49E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,904399.85,2.41E-05,1808799.7,4.81E-05,2713199.69,7.22E-05,3595108.6,9.63E-05,4321835.7,0.0001204,4889089.38,0.0001444,5381143.46,0.0001685,5846273.21,0.0001926,6301331.48,0.0002166,6751351.61,0.0002407,7198223.59,0.0002648,7642931.24,0.0002888,8085983.82,0.0003129,8527722.63,0.000337,8968368.82,0.0003611,9408092.13,0.0003851,9847032.44,0.0004092,10285293.15,0.0004333,10722962.12,0.0004573,11160111.08,0.0004814
1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,45,0.447538621,0.390380449,1.131948371,20000,0.4,3,0,600,0.3,2550,0.000349904,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,931829.31,2.48E-05,1863658.62,4.97E-05,2795482.91,7.45E-05,3687856.69,9.94E-05,4391117.74,0.0001242,4945591.01,0.000149,5434838.43,0.0001739,5900781.35,0.0001987,6356761.22,0.0002236,6807344.69,0.0002484,7254547.98,0.0002732,7699320.75,0.0002981,8142239.62,0.0003229,8583647.92,0.0003478,9023802.26,0.0003726,9462896.99,0.0003974,9901085.72,0.0004223,10338495.88,0.0004471,10775231.06,0.000472,11211376.21,0.0004968
0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,45,0.302291831,0.318494857,0.694680802,20000,0.4,3,0,600,0.3,2550,0.000192823,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,960652.54,2.45E-05,1921305.09,4.89E-05,2881830.89,7.34E-05,3779149.43,9.78E-05,4487687.2,0.0001223,5063851.51,0.0001467,5578990.38,0.0001712,6072115.67,0.0001956,6555506.15,0.0002201,7033350.24,0.0002445,7507587.57,0.000269,7979261.18,0.0002934,8449046.29,0.0003179,8917350.81,0.0003424,9384436.23,0.0003668,9850499.53,0.0003913,10315683.08,0.0004157,10780111.23,0.0004402,11243889.73,0.0004646,11707106.91,0.0004891
0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,45,0.788808667,0.17010173,1.764312299,20000,0.4,3,0,600,0.3,2550,0.000268726,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1005169.96,2.49E-05,2010339.92,4.98E-05,3015509.67,7.47E-05,4014047.11,9.96E-05,4852804.55,0.0001245,5529241.44,0.0001494,6161972.88,0.0001743,6776666.61,0.0001992,7382067.75,0.0002241,7982248.97,0.000249,8579247.27,0.0002739,9173979.4,0.0002988,9766992.84,0.0003237,10358680.84,0.0003486,10949311.58,0.0003735,11539079.55,0.0003984,12128100.4,0.0004233,12716500.1,0.0004482,13304378.87,0.0004731,13891806.13,0.000498
1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,45,0.833027011,0.267591086,2.240821204,20000,0.4,3,0,600,0.3,2550,0.000446438,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,915154.15,2.48E-05,1830308.31,4.97E-05,2745462.56,7.45E-05,3658644.47,9.93E-05,4426908.2,0.0001242,4993543.55,0.000149,5509536.29,0.0001738,6005649.42,0.0001987,6492383.85,0.0002235,6973996.05,0.0002483,7452415.7,0.0002732,7928571.61,0.000298,8403025.97,0.0003228,8876130.41,0.0003477,9348152.51,0.0003725,9819304.96,0.0003974,10289717.28,0.0004222,10759512.09,0.000447,11228767.45,0.0004719,11697565.69,0.0004967
0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,45,0.379341648,0.352415539,0.93425351,20000,0.4,3,0,600,0.3,2550,0.000267741,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,929970.58,2.45E-05,1859941.16,4.89E-05,2789911.26,7.34E-05,3682756.4,9.78E-05,4393695.52,0.0001223,4948958.53,0.0001467,5444865.03,0.0001712,5917790.45,0.0001956,6380663.27,0.0002201,6838092.38,0.0002445,7292184.03,0.000269,7743974.18,0.0002934,8194017.3,0.0003179,8642682.02,0.0003423,9090212.78,0.0003668,9536800.92,0.0003913,9982597.15,0.0004157,10427711.6,0.0004402,10872234.87,0.0004646,11316244.25,0.0004891
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,45,0.661890674,0.121239969,1.535525289,20000,0.4,3,0,600,0.3,2550,0.000160717,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,995584.8,2.48E-05,1991169.59,4.96E-05,2986754.56,7.44E-05,3978371.41,9.92E-05,4813337.85,0.000124,5476190.9,0.0001488,6095606.61,0.0001736,6697034.9,0.0001984,7288638.87,0.0002232,7874254.75,0.000248,8455742.97,0.0002728,9034227.13,0.0002976,9610366.06,0.0003224,10184639.01,0.0003472,10757434.8,0.000372,11329022.05,0.0003967,11899610.71,0.0004215,12469369.98,0.0004463,13038438.65,0.0004711,13606928.61,0.0004959
0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,45,0.857007134,0.13649328,2.088295446,20000,0.4,3,0,600,0.3,2550,0.000234275,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,977828.32,2.50E-05,1955656.63,4.99E-05,2933482.13,7.49E-05,3909037.3,9.99E-05,4732591.84,0.0001248,5372122.31,0.0001498,5968515.86,0.0001748,6546649.81,0.0001997,7115169.31,0.0002247,7677652.03,0.0002497,8236000.04,0.0002746,8791169.99,0.0002996,9343872.74,0.0003246,9894618.85,0.0003495,10443775.49,0.0003745,10991634.93,0.0003994,11538401.93,0.0004244,12084228.06,0.0004494,12629258.55,0.0004743,13173619.69,0.0004993
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,45,0.832977087,0.261090313,2.192768826,20000,0.4,3,0,600,0.3,2550,0.000435566,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,929426.9,2.48E-05,1858853.8,4.97E-05,2788280.59,7.45E-05,3714912.69,9.94E-05,4485818.39,0.0001242,5063675.75,0.0001491,5593947.75,0.0001739,6104530.51,0.0001988,6605139.97,0.0002236,7100231.47,0.0002484,7591909.61,0.0002733,8081154.39,0.0002981,8568563.14,0.000323,9054526.6,0.0003478,9539316.94,0.0003727,10023152.44,0.0003975,10506186.7,0.0004224,10988540.98,0.0004472,11470315.89,0.000472,11951590.47,0.0004969
1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,45,0.279597086,0.284810833,0.691487653,20000,0.4,3,0,600,0.3,2550,0.000159485,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,937506.55,2.46E-05,1875013.11,4.91E-05,2812450.39,7.37E-05,3715258.66,9.83E-05,4439465.97,0.0001228,5003168.62,0.0001474,5504606.41,0.000172,5984647.98,0.0001965,6455483.08,0.0002211,6921266.15,0.0002457,7383821.12,0.0002702,7844005.11,0.0002948,8302350.81,0.0003194,8759242.72,0.0003439,9214933.48,0.0003685,9669624.8,0.0003931,10123473.35,0.0004176,10576603.82,0.0004422,11029108.91,0.0004668,11481072.17,0.0004913
1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,45,0.651245609,0.31654338,1.602421003,20000,0.4,3,0,600,0.3,2550,0.000412865,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,948228.6,2.49E-05,1896457.2,4.97E-05,2844685.93,7.46E-05,3764759.35,9.94E-05,4486396.4,0.0001243,5055394.11,0.0001491,5571717.37,0.000174,6068252.85,0.0001989,6555549.13,0.0002237,7037130.87,0.0002486,7515013.58,0.0002734,7990326.69,0.0002983,8463681.05,0.0003232,8935511.59,0.000348,9406117.41,0.0003729,9875718.51,0.0003977,10344466.95,0.0004226,10812495.57,0.0004474,11279912.84,0.0004723,11746801.89,0.0004972
1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,45,0.216147869,0.318343749,0.532563993,20000,0.4,3,0,600,0.3,2550,0.000137809,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,938355.29,2.42E-05,1876701.11,4.84E-05,2814902.94,7.26E-05,3708381.4,9.68E-05,4422620.98,0.000121,4991343.13,0.0001452,5497251.19,0.0001694,5978038.32,0.0001936,6448186.95,0.0002178,6912712.24,0.000242,7373833.43,0.0002662,7832579.55,0.0002904,8289530.72,0.0003146,8745045.64,0.0003388,9199387.43,0.000363,9652748.7,0.0003872,10105275.83,0.0004114,10557096.95,0.0004356,11008313.7,0.0004598,11459006.44,0.000484
1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,45,0.314821833,0.174559538,0.770314175,20000,0.4,3,0,600,0.3,2550,0.000110062,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,927654.59,2.43E-05,1855309.18,4.87E-05,2782963.78,7.30E-05,3697220.76,9.73E-05,4448484.92,0.0001217,5028805.66,0.000146,5551096.72,0.0001703,6052148.57,0.0001947,6543165.96,0.000219,7028547.02,0.0002433,7510621.84,0.0002677,7990350.81,0.000292,8468343,0.0003163,8945012.88,0.0003407,9420601.38,0.000365,9895300.7,0.0003894,10369240.86,0.0004137,10842535.64,0.000438,11315267.26,0.0004624,11787514.13,0.0004867
1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,60,0.461402294,0.217212277,1.198217128,20000,0.4,3,0,600,0.3,2550,0.000200722,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1113886.79,2.46E-05,2227773.58,4.92E-05,3341660.37,7.38E-05,4442501.15,9.84E-05,5440749.65,0.000123,6304338.18,0.0001476,7100276.09,0.0001722,7874157.68,0.0001968,8640329.72,0.0002214,9402670.05,0.000246,10162436.1,0.0002706,10920403.3,0.0002952,11676994.3,0.0003198,12432473.16,0.0003444,13187036.18,0.000369,13940834.95,0.0003936,14693991.02,0.0004182,15446600.8,0.0004428,16198741.14,0.0004674,16950479.09,0.000492
0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,60,0.526255444,0.381008403,1.374000065,20000,0.4,3,0,600,0.3,2550,0.00040157,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1134220.52,2.50E-05,2268441.04,4.99E-05,3402328.93,7.49E-05,4502284.56,9.98E-05,5475062.99,0.0001248,6319223.57,0.0001498,7104334.69,0.0001747,7870165.31,0.0001997,8628976.82,0.0002247,9384055.46,0.0002496,10136641.8,0.0002746,10887424.92,0.0002995,11636813.24,0.0003245,12385088.1,0.0003495,13132462.03,0.0003744,13879091.33,0.0003994,14625095.48,0.0004244,15370573.11,0.0004493,16115597.85,0.0004743,16860232.21,0.0004992
0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,60,0.71212887,0.19835528,1.789899015,20000,0.4,3,0,600,0.3,2550,0.0002829,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1157522.77,2.49E-05,2315045.53,4.97E-05,3472568.3,7.46E-05,4620030.1,9.94E-05,5676138.72,0.0001243,6606746.48,0.0001491,7468784.43,0.000174,8307025.54,0.0001988,9136617.57,0.0002237,9961734.26,0.0002485,10784008.72,0.0002734,11604158.94,0.0002982,12422658.11,0.0003231,13239818.62,0.0003479,14055882.18,0.0003728,14871039.3,0.0003976,15685438.5,0.0004225,16499201.65,0.0004473,17312426.06,0.0004722,18125187.52,0.000497
1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,60,0.265163265,0.15749441,0.642844066,20000,0.4,3,0,600,0.3,2550,8.36E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1136353.75,2.42E-05,2272707.49,4.84E-05,3409061.12,7.25E-05,4527510.05,9.67E-05,5551142.87,0.0001209,6455011.39,0.0001451,7292352.71,0.0001692,8108269.71,0.0001934,8917375.55,0.0002176,9723189.62,0.0002418,10526982.48,0.0002659,11329344.06,0.0002901,12130602.1,0.0003143,12930987.36,0.0003385,13730657.88,0.0003626,14529736.67,0.0003868,15328315.32,0.000411,16126467.46,0.0004352,16924255.04,0.0004593,17721730.15,0.0004835
1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,60,0.917297757,0.246262041,2.396304066,20000,0.4,3,0,600,0.3,2550,0.000452416,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1144654.42,2.48E-05,2289308.84,4.96E-05,3433963.42,7.45E-05,4571432.68,9.93E-05,5615596.72,0.0001241,6528116.83,0.0001489,7377985.06,0.0001738,8201952.16,0.0001986,9015807.87,0.0002234,9824894.13,0.0002482,10630991.76,0.0002731,11434890.14,0.0002979,12237075.46,0.0003227,13037878.01,0.0003475,13837543.03,0.0003724,14636268.95,0.0003972,15434207.36,0.000422,16231485.19,0.0004468,17028197.33,0.0004716,17824425.14,0.0004965
0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,60,0.487215911,0.371015938,1.386025975,20000,0.4,3,0,600,0.3,2550,0.00036203,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1044324.57,2.47E-05,2088649.15,4.95E-05,3132834.15,7.42E-05,4154020.76,9.90E-05,5047518.61,0.0001237,5791022.12,0.0001485,6461291.35,0.0001732,7110459.97,0.000198,7751597.64,0.0002227,8388278.22,0.0002475,9021913.87,0.0002722,9653342.55,0.0002969,10283054.3,0.0003217,10911367.34,0.0003464,11538506.52,0.0003712,12164662.08,0.0003959,12789978.97,0.0004207,13414566.1,0.0004454,14038523.88,0.0004702,14661932.92,0.0004949
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,60,0.908168236,0.191506951,2.602794469,20000,0.4,3,0,600,0.3,2550,0.000348322,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1066799.33,2.49E-05,2133598.65,4.98E-05,3200397.88,7.47E-05,4265986.28,9.97E-05,5242189.2,0.0001246,6049481.09,0.0001495,6798854.26,0.0001744,7521210.79,0.0001993,8231316.35,0.0002242,8935379.23,0.0002491,9635925.05,0.000274,10333943.05,0.000299,11029981.11,0.0003239,11724426.61,0.0003488,12417556.05,0.0003737,13109594.11,0.0003986,13800714.42,0.0004235,14491057.05,0.0004484,15180734.35,0.0004733,15869841.17,0.0004983
0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,60,0.892624472,0.233885571,2.201654129,20000,0.4,3,0,600,0.3,2550,0.000418121,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,1179481.07,2.48E-05,2358962.13,4.97E-05,3538443.11,7.45E-05,4709929.27,9.93E-05,5791840.19,0.0001241,6753730.39,0.000149,7655555.16,0.0001738,8530549.37,0.0001986,9395488.3,0.0002234,10256154.15,0.0002483,11114191.6,0.0002731,11970283.53,0.0002979,12824854.35,0.0003228,13678200.66,0.0003476,14530552.67,0.0003724,15382088.33,0.0003972,16232948.89,0.0004221,17083241.68,0.0004469,17933058.5,0.0004717,18782468.57,0.0004966
